
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,106,143,0,0,0,0,0,0,78,178,222,0,0,0,0,0,204,77,119,194,0,0,0,0,3,86,226,6,132,0,0,0,0,9,32,219,3,4,0,0,0,0,0,0,99,130,epithelium
0,0,0,0,0,0,0,0,0,24,42,0,0,0,0,0,0,63,139,53,0,0,0,0,0,6,54,16,24,0,0,0,0,0,134,29,41,254,0,0,0,0,2,14,26,81,255,0,0,0,1,37,242,149,40,1,0,0,0,0,4,0,81,45,stroma
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,2,18,0,0,0,0,0,2,171,55,74,0,0,0,0,0,95,141,246,12,0,0,0,0,1,198,23,76,127,0,0,0,1,32,173,112,39,70,0,0,0,0,71,1,253,105,stroma
0,0,0,0,0,0,0,0,0,165,25,0,0,0,0,0,0,76,10,238,0,0,0,0,0,4,118,252,128,0,0,0,0,1,114,202,255,181,0,0,0,0,1,130,28,35,1,0,0,0,0,11,20,208,49,8,0,0,0,0,0,0,164,185,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,9,0,0,0,0,0,7,195,196,106,0,0,0,0,2,68,36,53,222,0,0,0,1,41,70,198,25,109,0,0,0,0,0,0,121,13,epithelium
0,0,0,0,0,0,0,0,0,105,133,0,0,0,0,0,0,168,7,97,0,0,0,0,0,13,32,101,2,0,0,0,0,0,27,95,91,130,0,0,0,0,0,182,147,107,105,0,0,0,0,33,173,94,105,51,0,0,0,1,33,30,172,106,epithelium
3,210,3,0,0,0,0,107,0,0,0,0,0,0,0,0,0,11,153,214,0,0,0,0,0,2,101,55,16,3,0,0,0,0,51,65,219,202,0,0,0,0,0,123,241,84,11,0,0,0,1,33,184,118,70,29,0,0,0,3,227,25,122,154,stroma
0,0,0,0,0,0,0,0,0,162,87,0,0,0,0,0,0,251,2,89,0,0,0,0,0,14,19,86,124,0,0,0,0,2,182,105,93,154,0,0,0,0,0,181,107,243,40,0,0,0,0,1,23,18,126,0,0,0,0,0,0,0,4,0,epithelium
0,0,0,0,0,0,0,0,4,94,2,0,0,0,0,0,0,10,93,195,0,0,0,0,0,2,242,104,24,0,0,0,0,2,86,112,108,143,0,0,0,0,1,248,78,210,12,0,0,0,0,7,79,108,211,0,0,0,0,0,7,0,36,79,epithelium
0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,1,205,13,0,0,0,0,0,2,6,238,86,0,0,0,0,0,67,26,153,237,0,0,0,2,3,216,16,184,38,0,0,0,1,207,16,138,190,stroma
185,96,25,1,9,0,0,0,0,238,143,0,30,0,0,0,0,162,99,45,41,0,0,0,0,10,163,181,210,1,0,0,0,0,44,188,19,145,0,0,0,0,1,82,215,231,35,0,0,0,0,2,26,127,245,12,0,0,0,1,88,87,223,164,epithelium
83,73,0,0,0,0,0,0,0,120,45,20,0,0,0,0,1,158,45,63,2,0,0,0,0,8,108,171,81,0,0,0,0,0,53,161,181,32,0,0,0,0,2,114,240,8,1,0,0,0,0,0,5,127,164,2,0,0,0,0,0,17,50,85,epithelium
0,0,0,0,0,0,0,0,0,23,32,4,0,0,0,0,0,202,112,98,2,0,0,0,0,51,107,195,150,0,0,0,0,0,45,191,248,49,0,0,0,0,1,66,28,30,35,0,0,0,0,5,14,52,50,0,0,0,0,0,0,0,0,0,epithelium
0,0,0,0,0,0,0,0,0,235,214,0,0,0,0,0,1,15,241,23,0,0,0,0,0,21,88,236,143,0,0,0,0,0,30,109,44,16,0,0,0,0,0,1,77,122,26,0,0,0,0,0,0,203,108,0,0,0,0,0,0,0,0,0,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,240,0,0,0,0,0,1,106,195,135,0,0,0,0,0,102,126,156,148,0,0,0,0,2,114,239,243,119,0,0,0,1,23,2,157,199,14,0,0,0,0,13,0,39,238,stroma
0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,76,246,174,0,0,0,0,0,14,106,101,153,0,0,0,0,0,68,53,170,194,0,0,0,0,1,173,87,159,13,0,0,0,0,3,11,219,51,1,0,0,0,0,0,0,93,122,epithelium
67,89,0,0,0,0,0,0,0,33,47,0,0,0,0,0,0,47,57,133,0,0,0,0,0,34,34,37,141,0,0,0,0,0,161,77,23,74,0,0,0,0,2,113,25,204,45,0,0,0,0,6,7,222,247,0,0,0,0,0,0,0,27,12,epithelium
11,48,220,99,148,218,6,30,0,143,41,79,95,235,74,7,0,12,190,30,54,8,13,1,0,5,188,10,254,0,0,0,0,0,212,221,60,97,1,0,0,0,0,79,4,70,161,0,0,0,0,39,160,151,107,79,0,0,0,0,50,12,90,28,epithelium
0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,96,42,178,0,0,0,0,0,21,236,116,144,0,0,0,0,0,65,228,118,15,0,0,0,0,2,44,139,203,0,0,0,0,0,1,5,5,33,0,0,0,0,0,0,0,0,0,epithelium
0,0,0,0,0,0,0,0,1,84,10,0,0,0,0,0,0,255,197,18,0,0,0,0,0,11,173,116,149,0,0,0,0,1,125,237,138,7,0,0,0,0,0,101,156,10,8,0,0,0,0,0,0,16,204,0,0,0,0,0,0,0,0,0,epithelium
0,0,0,0,0,0,0,0,0,46,34,0,0,0,0,0,0,133,151,66,0,0,0,0,0,13,51,165,84,0,0,0,0,0,134,112,230,23,0,0,0,0,0,112,173,48,1,0,0,0,2,1,9,3,9,0,0,0,0,0,0,0,0,0,epithelium
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153,96,51,0,0,0,0,0,11,121,40,242,0,0,0,0,0,123,159,181,137,0,0,0,0,3,54,179,2,115,0,0,0,0,9,131,112,92,70,0,0,0,1,77,37,167,109,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,177,0,0,0,0,0,2,15,145,45,0,0,0,0,0,22,208,102,212,0,0,0,0,0,207,40,1,57,0,0,0,1,20,180,195,79,77,0,0,0,0,53,13,70,173,epithelium
0,0,0,0,0,0,0,21,0,1,6,0,0,0,0,0,0,32,90,62,0,0,0,0,0,3,206,247,46,0,0,0,0,1,173,40,140,25,0,0,0,0,3,4,146,248,9,0,0,0,0,44,102,47,87,43,0,0,0,0,94,35,63,103,stroma
79,28,143,3,244,162,86,14,0,89,38,115,166,98,25,4,0,199,237,82,10,0,0,0,0,12,32,160,124,0,0,0,0,0,211,84,153,184,0,0,0,0,0,44,41,139,250,0,0,0,0,7,81,139,5,28,0,0,0,0,1,1,137,123,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,40,122,0,0,0,0,0,11,129,241,227,0,0,0,0,0,14,132,51,190,0,0,0,0,5,155,216,77,17,0,0,0,0,1,25,208,104,0,0,0,0,0,3,0,5,0,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,78,0,0,0,0,0,1,44,236,122,0,0,0,0,0,60,230,173,144,0,0,0,0,1,86,235,143,79,0,0,0,1,41,164,252,239,1,0,0,0,1,72,8,209,114,stroma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,253,243,0,0,0,0,2,121,138,78,64,0,0,0,0,1,181,210,180,39,0,0,0,0,7,82,236,232,1,0,0,0,0,24,0,26,8,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,223,120,3,0,0,0,0,19,239,125,88,14,0,0,0,2,252,17,0,23,0,0,0,0,0,103,37,148,25,0,0,0,0,1,7,189,250,11,0,0,0,0,13,11,182,61,epithelium
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,83,30,7,0,0,0,0,0,11,30,181,0,0,0,0,0,31,95,68,187,0,0,0,0,0,108,43,164,38,0,0,0,4,51,235,86,47,211,0,0,0,0,74,10,38,103,stroma
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,216,87,0,0,0,0,0,3,75,141,175,1,0,0,0,0,232,167,153,214,0,0,0,0,1,242,198,118,133,0,0,0,0,10,85,43,204,6,0,0,0,0,0,2,39,105,epithelium
0,251,136,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,211,58,0,0,0,0,0,0,27,132,224,0,0,0,0,0,187,104,27,185,0,0,0,0,0,67,45,229,52,0,0,0,3,16,16,50,166,30,0,0,0,0,0,0,192,0,epithelium
9,0,0,0,0,1,0,221,0,0,0,0,0,0,0,0,0,0,71,8,0,0,0,0,0,0,108,234,166,0,0,0,0,0,77,166,138,221,0,0,0,0,2,60,185,178,9,0,0,0,1,14,85,46,24,123,0,0,0,0,228,147,64,138,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,108,100,0,0,0,0,0,2,160,24,20,0,0,0,0,1,46,193,141,153,0,0,0,0,1,150,2,119,81,0,0,0,2,20,36,117,119,7,0,0,0,0,4,0,39,132,stroma
0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,40,142,96,0,0,0,0,0,27,186,114,23,0,0,0,0,0,194,111,133,2,0,0,0,0,0,45,42,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,epithelium
0,3,0,0,0,0,0,0,119,183,253,0,0,0,0,0,0,111,229,69,0,0,0,0,0,16,226,223,10,0,0,0,0,0,118,223,58,53,0,0,0,0,0,96,177,191,16,0,0,0,0,3,41,149,95,0,0,0,0,0,0,0,34,8,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,1,236,25,161,0,0,0,0,1,50,138,52,143,0,0,0,0,0,161,14,60,10,0,0,0,1,5,80,59,244,0,0,0,0,0,17,0,12,49,epithelium
0,0,0,0,0,0,0,0,5,238,179,0,0,0,0,0,0,249,34,186,0,0,0,0,0,35,208,176,156,0,0,0,0,0,136,229,204,125,0,0,0,0,0,87,27,145,113,0,0,0,0,0,140,73,64,19,0,0,0,0,24,0,241,212,epithelium
0,0,0,0,0,0,0,0,0,130,12,0,0,0,0,0,0,21,132,135,1,0,0,0,0,2,10,93,117,0,0,0,0,1,94,50,199,237,0,0,0,0,1,90,224,128,85,0,0,0,0,61,199,227,112,15,0,0,0,0,14,0,92,64,epithelium
156,137,104,87,45,0,0,0,0,12,202,1,0,0,0,0,2,57,204,247,0,0,0,0,0,15,112,149,11,0,0,0,0,0,0,111,253,17,0,0,0,0,0,1,92,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,epithelium
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,55,83,24,0,0,0,0,0,156,104,11,212,0,0,0,0,2,34,155,26,163,0,0,0,1,28,44,71,112,90,0,0,0,1,114,201,252,166,stroma
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,133,183,0,0,0,0,0,6,175,85,52,0,0,0,0,1,87,26,110,172,0,0,0,0,0,216,161,37,140,0,0,0,1,26,120,241,30,3,0,0,0,0,4,0,54,166,stroma
0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,199,252,107,0,0,0,0,0,16,85,165,1,0,0,0,0,2,244,114,215,25,0,0,0,0,0,38,97,167,1,0,0,0,0,3,11,28,35,0,0,0,0,0,4,0,5,7,epithelium
0,0,0,0,0,0,0,0,0,162,7,0,0,0,0,0,0,190,208,154,0,0,0,0,0,7,220,239,225,0,0,0,0,0,243,219,188,179,0,0,0,0,1,63,138,44,28,0,0,0,1,20,121,50,238,6,0,0,0,0,16,23,80,251,epithelium
0,0,0,0,0,0,0,0,0,46,16,0,0,0,0,0,0,60,242,46,0,0,0,0,0,10,72,125,16,0,0,0,0,0,44,130,167,1,0,0,0,0,0,5,22,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,epithelium
85,125,0,0,0,0,0,0,1,76,27,0,0,0,0,0,0,227,222,173,36,0,0,0,0,13,82,206,25,0,0,0,0,0,222,150,198,109,0,0,0,0,0,248,185,128,66,0,0,0,0,1,22,7,204,7,0,0,0,2,41,94,89,23,epithelium
0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,11,24,88,0,0,0,0,0,2,254,106,108,0,0,0,0,0,241,74,95,53,0,0,0,0,1,117,251,144,21,0,0,0,2,10,157,78,73,9,0,0,0,0,10,0,51,121,epithelium
0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,125,57,0,0,0,0,0,0,42,51,100,0,0,0,0,0,42,123,208,43,0,0,0,0,0,152,32,244,216,0,0,0,3,34,53,181,15,241,0,0,0,1,181,97,70,102,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,23,0,0,0,0,0,2,23,239,71,0,0,0,0,0,19,28,105,146,0,0,0,0,0,108,90,78,252,0,0,0,3,10,125,50,52,187,0,0,0,0,109,4,20,191,stroma
2,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,202,143,0,0,0,0,0,3,143,118,130,0,0,0,0,3,228,79,102,130,0,0,0,0,0,190,40,151,67,0,0,0,1,7,92,108,199,0,0,0,0,0,0,0,17,0,epithelium
0,0,0,0,0,0,0,0,0,45,9,0,0,0,0,0,0,16,16,101,0,0,0,0,0,2,104,3,30,0,0,0,0,1,147,190,125,14,0,0,0,0,2,104,43,118,167,0,0,0,0,25,156,179,191,44,0,0,0,1,16,18,129,68,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,240,87,0,0,0,0,0,2,111,83,193,0,0,0,0,0,73,194,70,135,0,0,0,0,3,181,104,26,121,0,0,0,1,19,132,26,82,1,0,0,0,0,0,0,19,19,stroma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,217,155,0,0,0,0,0,1,128,23,180,0,0,0,0,0,67,250,191,66,0,0,0,0,0,65,55,176,127,0,0,0,4,29,175,172,226,0,0,0,0,0,0,0,21,6,stroma
0,0,0,0,0,1,0,11,0,28,24,0,0,0,0,0,0,33,156,202,0,0,0,0,0,2,236,237,161,0,0,0,0,0,84,70,76,101,0,0,0,0,0,85,28,132,23,0,0,0,1,49,188,13,61,218,0,0,0,0,105,57,251,53,stroma
0,0,0,0,0,0,0,17,0,68,1,0,0,0,0,0,0,59,135,77,0,0,0,0,0,0,165,19,149,0,0,0,0,0,26,222,106,27,0,0,0,0,1,150,192,214,119,0,0,0,2,25,29,188,136,7,0,0,0,0,19,23,113,31,epithelium
0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,89,245,190,4,0,0,0,0,19,65,115,219,12,0,0,0,3,172,112,205,146,0,0,0,0,0,53,246,249,21,0,0,0,1,1,16,195,144,7,0,0,0,0,0,24,44,197,epithelium
0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,14,161,219,0,0,0,0,0,0,41,65,100,0,0,0,0,0,159,152,97,77,0,0,0,0,3,124,243,183,170,0,0,0,0,9,99,83,118,1,0,0,0,0,4,0,155,147,epithelium
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,26,164,84,0,0,0,0,0,0,150,138,183,0,0,0,0,0,214,164,55,47,0,0,0,0,3,49,91,240,208,0,0,0,0,23,218,205,199,24,0,0,0,0,145,37,255,154,epithelium
7,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,34,8,0,0,0,0,0,0,3,176,122,0,0,0,0,0,23,57,92,178,0,0,0,0,0,214,182,19,33,0,0,0,0,24,105,156,71,231,0,0,0,0,53,144,204,159,stroma
118,186,73,82,31,0,0,0,0,106,120,98,20,0,0,0,0,96,123,113,0,0,0,0,0,26,222,237,111,0,0,0,0,2,155,123,121,177,0,0,0,0,0,209,182,120,107,0,0,0,0,7,42,160,169,0,0,0,0,0,2,0,43,37,epithelium
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,150,95,0,0,0,0,0,1,81,17,228,0,0,0,0,1,6,17,99,152,0,0,0,0,2,240,45,84,75,0,0,0,0,5,48,226,64,24,0,0,0,0,18,2,162,102,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,66,0,0,0,0,0,1,156,43,83,0,0,0,0,0,236,108,86,128,0,0,0,0,0,145,46,209,15,0,0,0,0,1,71,97,189,0,0,0,0,0,0,0,1,0,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,236,106,0,0,0,0,0,58,228,143,24,0,0,0,0,3,161,140,3,106,0,0,0,1,8,133,77,218,222,0,0,0,0,179,91,240,26,epithelium
0,0,0,0,0,0,0,0,0,17,158,2,0,0,0,0,0,197,254,91,0,0,0,0,0,28,192,164,66,0,0,0,0,0,40,4,65,8,0,0,0,0,0,22,126,163,0,0,0,0,0,1,3,13,34,0,0,0,0,0,0,6,6,2,epithelium
0,0,0,0,0,0,0,0,0,98,59,0,0,0,0,0,0,97,75,127,0,0,0,0,0,47,79,111,63,0,0,0,0,0,202,222,168,225,0,0,0,0,0,186,128,65,75,0,0,0,0,6,58,154,62,0,0,0,0,0,0,0,20,26,epithelium
0,0,0,0,0,0,0,0,0,66,25,0,0,0,0,0,0,72,142,238,0,0,0,0,0,8,9,133,207,0,0,0,0,2,126,170,230,155,0,0,0,0,0,230,113,225,163,0,0,0,0,13,125,201,204,52,0,0,0,1,10,0,111,130,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,61,103,0,0,0,0,0,3,174,104,57,0,0,0,0,0,173,119,106,218,0,0,0,0,1,198,200,115,149,0,0,0,1,9,32,204,225,0,0,0,0,0,0,0,8,0,epithelium
0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,216,99,176,0,0,0,0,0,24,222,184,33,0,0,0,0,2,242,170,115,150,0,0,0,0,0,200,223,26,56,0,0,0,0,1,48,229,197,52,0,0,0,0,11,0,53,96,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,46,0,0,0,0,0,2,243,145,244,0,0,0,0,1,141,186,203,154,0,0,0,0,0,58,62,100,74,0,0,0,2,19,241,91,108,17,0,0,0,0,51,14,68,211,epithelium
0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,28,237,156,0,0,0,0,0,49,16,117,85,0,0,0,0,2,215,107,165,185,0,0,0,0,9,3,84,12,7,0,0,0,1,87,93,95,214,epithelium
0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,69,32,0,0,0,0,0,0,12,122,196,0,0,0,0,0,21,80,234,249,0,0,0,0,0,194,229,98,140,0,0,0,3,18,65,230,144,245,0,0,0,1,171,55,211,63,stroma
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33,174,16,0,0,0,0,0,5,139,202,165,0,0,0,0,0,61,231,114,126,0,0,0,0,0,239,236,50,159,0,0,0,1,36,104,202,246,59,0,0,0,0,95,32,178,169,stroma
1,20,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,132,0,0,0,0,0,2,182,214,99,0,0,0,0,0,115,204,99,24,0,0,0,0,2,119,71,186,254,0,0,0,0,40,172,88,207,4,0,0,0,0,7,0,208,91,stroma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,0,106,59,213,5,0,0,0,0,169,211,109,229,0,0,0,0,3,62,184,114,119,0,0,0,0,15,83,112,187,38,0,0,0,1,27,7,253,83,epithelium
1,0,0,0,0,1,0,162,0,0,0,0,0,0,0,0,0,0,43,16,0,0,0,0,0,0,14,149,27,0,0,0,0,0,85,85,39,13,0,0,0,0,0,248,15,219,1,0,0,0,0,5,147,175,7,1,0,0,0,1,155,52,227,36,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,36,80,70,0,0,0,0,0,51,57,122,129,0,0,0,0,1,234,88,87,212,0,0,0,2,11,7,241,205,15,0,0,0,0,69,40,236,116,stroma
17,205,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,51,135,0,0,0,0,0,16,180,119,0,0,0,0,0,1,110,85,97,12,0,0,0,0,0,13,206,133,1,0,0,0,0,1,4,8,66,0,0,0,0,0,0,0,0,0,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,224,45,0,0,0,0,0,1,37,1,236,0,0,0,0,1,56,26,115,186,0,0,0,0,1,231,132,76,22,0,0,0,1,2,57,142,153,0,0,0,0,0,0,0,27,108,epithelium
0,0,0,0,0,0,0,0,0,24,37,0,0,0,0,0,0,191,223,238,0,0,0,0,0,14,46,26,79,0,0,0,0,1,111,158,6,41,0,0,0,0,0,54,134,191,17,0,0,0,0,4,35,72,70,0,0,0,0,1,24,4,18,37,epithelium
2,23,31,241,131,21,18,0,0,0,193,51,132,92,7,0,0,17,168,221,1,0,0,0,0,2,146,75,165,0,0,0,0,2,13,147,152,227,0,0,0,0,0,26,160,150,29,0,0,0,0,8,124,51,196,14,0,0,0,0,36,0,142,240,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,47,0,0,0,0,0,1,45,171,249,0,0,0,0,0,71,0,214,47,0,0,0,0,2,202,217,140,166,0,0,0,1,31,56,153,97,36,0,0,0,0,3,0,252,152,stroma
0,0,0,0,0,0,0,0,0,108,188,0,0,0,0,0,0,177,236,175,18,0,0,0,0,74,116,55,151,4,0,0,0,0,115,140,169,69,0,0,0,0,0,43,84,244,196,0,0,0,0,14,119,142,189,76,0,0,1,0,14,41,198,186,epithelium
1,174,36,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,233,109,6,0,0,0,0,0,148,105,33,16,0,0,0,1,164,63,79,98,0,0,0,0,0,147,144,187,156,0,0,0,0,19,187,87,216,157,0,0,0,1,83,84,248,13,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,252,0,0,0,0,0,4,77,231,135,0,0,0,0,1,158,91,135,38,0,0,0,0,1,69,134,210,6,0,0,0,0,0,22,62,48,0,0,0,0,1,22,7,4,50,epithelium
0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,20,0,0,0,0,0,0,52,79,142,0,0,0,0,1,73,54,142,154,0,0,0,0,3,175,65,232,40,0,0,0,1,29,254,207,44,0,0,0,0,0,0,0,8,0,stroma
2,141,87,1,0,0,0,0,0,0,10,46,9,0,0,0,0,0,56,50,7,0,0,0,0,2,44,167,54,0,0,0,0,0,59,162,131,207,0,0,0,0,1,190,9,94,77,0,0,0,0,17,115,70,77,41,0,0,0,0,40,0,3,217,stroma
0,0,0,0,0,0,0,0,0,196,58,0,0,0,0,0,0,139,17,27,0,0,0,0,0,24,96,192,48,0,0,0,0,0,49,234,216,49,0,0,0,0,1,113,120,138,25,0,0,0,1,8,16,48,187,11,0,0,0,0,77,34,78,166,epithelium
36,136,129,31,118,88,0,0,0,1,23,144,10,15,0,0,0,148,166,125,13,12,0,0,0,10,78,57,37,0,0,0,0,0,192,109,125,109,0,0,0,0,0,121,89,41,22,0,0,0,0,6,56,121,62,0,0,0,0,0,0,0,0,0,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,77,214,0,0,0,0,0,4,72,110,95,0,0,0,0,0,24,67,53,131,0,0,0,0,1,17,41,35,17,0,0,0,0,9,105,178,145,0,0,0,0,0,0,0,26,5,epithelium
0,0,0,0,0,0,0,0,0,104,47,0,0,0,0,0,0,189,219,126,0,0,0,0,0,19,144,175,57,0,0,0,0,0,96,7,136,147,0,0,0,0,0,211,31,51,111,0,0,0,0,1,0,214,114,5,0,0,0,0,0,0,46,63,epithelium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,240,166,0,0,0,0,0,2,98,193,34,0,0,0,0,0,252,254,67,253,0,0,0,0,1,71,169,211,18,0,0,0,1,35,88,50,65,11,0,0,0,0,41,20,149,40,stroma
0,0,0,0,0,0,0,0,0,126,28,0,0,0,0,0,0,12,241,26,0,0,0,0,0,10,206,3,98,0,0,0,0,1,64,64,214,85,0,0,0,0,1,131,165,205,9,0,0,0,0,9,39,78,45,0,0,0,0,0,0,0,0,0,epithelium
0,0,0,0,0,0,0,0,0,24,18,0,0,0,0,0,0,86,102,101,0,0,0,0,0,4,191,248,32,0,0,0,0,0,241,65,141,131,0,0,0,0,2,94,157,137,221,0,0,0,2,25,12,132,146,0,0,0,0,0,0,0,19,37,stroma
105,245,62,0,0,0,0,0,0,156,75,0,0,0,0,0,0,163,98,12,2,0,0,0,0,8,75,51,189,0,0,0,0,1,138,218,192,35,0,0,0,0,0,179,30,126,104,0,0,0,0,31,173,181,55,1,0,0,0,0,0,0,119,164,epithelium
